,_id,text,orig_gender
1210,train40581,who was the man who saved the world,m
1211,train40587,who is the youngest congressman in the us,m
1212,train40613,what's the name of he man's cat,m
1213,train40669,who is the present chairman of kerala state human rights commission,m
1214,train40703,who sang the song uncle tom's cabin,m
1215,train40736,who rules if the king is too young,m
1216,train40737,who was the drummer in fun boy three,m
1217,train40762,who is the bad guy in die hard,m
1218,train40838,who played monica's boyfriend richard in friends,m
1219,train40847,in hope floats who is the little boy,m
1220,train40915,who played mr hood on the little rascals,m
1221,train40966,who becomes king of erebor when thorin dies,m
1222,train40996,who plays the repo man in repo the genetic opera,m
1223,train41003,who sang what a lucky man he was,m
1224,train41050,who is appointed as the chairman of film and television institute of india,m
1225,train41078,who is the chairman of bank of america,m
1226,train41112,who was the voice of homer simpson's brother,m
1227,train41230,where does the name king charles spaniel come from,m
1228,train41241,who played mr banks in mary poppins movie,m
1229,train41263,who won wimbledon's men's singles in 1980,m
1230,train41296,how did pluto the dog get his name,m
1231,train41316,who played one armed man in the fugitive,m
1232,train41535,who had a hit with it must be him in 1968,m
1233,train41631,who played the million dollar man on tv,m
1234,train41633,who played father role in munna bhai mbbs,m
1235,train41683,who plays ted jones son in pineapple express,m
1236,train41686,what is the name of traditional chinese male clothing,m
1237,train41698,real name of pari in kya haal mr panchal,m
1238,train41752,who sang its a working man i am,m
1239,train41791,who replaced jeremy after he was promoted fnaf,m
1240,train41812,who is in the boy is mine video,m
1241,train41828,who plays the little boy in iron man 3,m
1242,train41927,who played pa in gone with the wind,m
1243,train41928,who played billy elliot's dad in the film,m
1244,train41958,who was the first boyd on last man standing,m
1245,train41985,who played the father on father knows best,m
1246,train42038,who played richie's brother in la bamba,m
1247,train42118,who is big tex and when did he make his debut,m
1248,train42123,who was the inca ruler who greatly expanded the inca empire under his rule,m
1249,train42149,who is the new chairman of national scheduled tribes commision,m
1250,train42190,who played the father on what's happening,m
1251,train42209,who wrote brother love's traveling salvation show,m
1252,train42246,in the show lucifer who is his father,m
1253,train42249,who is mr fiers in amazing spider man,m
1254,train42304,who married mr collins in pride and prejudice,m
1255,train42350,who was known as the man of blood and iron in world history,m
1256,train42409,who played prince albert in the young victoria,m
1257,train42429,who is known as the father of modern nigeria theatre,m
1258,train42656,who sang in the court of the crimson king,m
1259,train42765,who sang hakuna matata from the lion king,m
1260,train42773,who played monique on fresh prince of bel air,m
1261,train42780,who is the man that appears on the wally trophy,m
1262,train42789,who is the guy who lost weight eating subway,m
1263,train42825,who is the guy that does the shamwow commercials,m
1264,train42872,who wrote the song daddy don't you walk so fast,m
1265,train42911,who played the dad on the patty duke show,m
1266,train42948,who is the voice of mr potato head,m
1267,train42979,who won the 1993 king of the ring,m
1268,train42999,who is the father of the air force,m
1269,train43005,who is devon's father on young and the restless,m
1270,train43030,who do the kings in a deck of cards represent,m
1271,train43034,who is the father in rumor has it,m
1272,train43052,. only player in history who won world cup as captain and coach for his nation,m
1273,train43067,who plays the tin man on the wiz,m
1274,train43140,who sings gary indiana in the music man,m
1275,train43156,who believed that a government should be run by philosopher kings,m
1276,train43191,who plays vivian in fresh prince of bel air,m
1277,train43221,who plays emma's father on bates motel,m
1278,train43308,who was sinclair lewis and what did he do,m
1279,train43319,who was the actor that played luca brasi in the godfather,m
1280,train43329,who did rafiki voice in the lion king,m
1281,train43332,who is the actor who plays the maytag man,m
1282,train43340,who does the voice of mr elephant in peppa pig,m
1283,train43346,who was the guy who shot up the movie theater,m
1284,train43348,who played mr grainger in are you being served,m
1285,train43387,who is opening for john mayer on his tour,m
1286,train43453,who played mr. carlson on wkrp in cincinnati,m
1287,train43470,who plays the stunt man in the geico commercial,m
1288,train43477,who was the chocolate pilot and why was that his nickname,m
1289,train43482,where is the guy who plays calvin on 227,m
1290,train43485,who sang nice one cyril nice one son,m
1291,train43543,who played spock's dad on star trek,m
1292,train43552,who plays sons of anarchy president in mayans,m
1293,train43632,who plays penny's boyfriend on big bang theory,m
1294,train43658,sanford and son what was his wife's name,m
1295,train43702,who plays the bad guy in elmo in grouchland,m
1296,train43755,who was the first king of ancient india,m
1297,train43789,who is one of the founding fathers of symbolic interactionism,m
1298,train43840,who played katie douglas on my three sons,m
1299,train43867,who is the dead king in emperor of thorns,m
1300,train43897,who is the father of seir in the bible,m
1301,train43953,who won the men's fifa world cup 2016,m
1302,train43984,who forced the king and the royal family to abandon versailles and return to paris,m
1303,train44003,who was the black guy in breaking bad,m
1304,train44102,who plays the dad in the after party,m
1305,train44143,who plays paige in the prince and me,m
1306,train44152,who won big brother battle back season 18,m
1307,train44176,movie about a blind man who regains sight,m
1308,train44185,who wrote the song grandpa by the judds,m
1309,train44243,who played the little boy in soul food,m
1310,train44373,who played maureen ashby on sons of anarchy,m
1311,train44391,who played young king t'chaka in black panther,m
1312,train44395,who played adam in bonanza and where is he,m
1313,train44412,why does lewis change his name to cornelius,m
1314,train44492,who is the son of lord krishna n rukmini,m
1315,train44521,who was proclaimed the german emperor in 1871,m
1316,train44523,who plays emily and katie's dad in skins,m
1317,train44658,who was the bull rider on dancing with the stars,m
1318,train44726,who has won the 2016 australian open men's single title,m
1319,train44857,at the end of act v who will be crowned as new king of scotland,m
1320,train44865,who is the little boy in robocop 2,m
1321,train44979,who wrote the music to the music man,m
1322,train45071,who played the crazy guy in prison break,m
1323,train45124,who played alma in the ghost and mr chicken,m
1324,train45125,who sings the song break up with him,m
1325,train45168,where was in the name of the king filmed,m
1326,train45170,who played juggles the clown on fresh prince,m
1327,train45276,who sings better than i in joseph king of dreams,m
1328,train45298,who plays the dad in high school musical,m
1329,train45340,who plays kim fox's husband in eastenders,m
1330,train45395,movie about a little boy who is a robot,m
1331,train45403,who is trinity's father on sons of anarchy,m
1332,train45423,who played the tremor brothers in smokin aces,m
1333,train45446,who played jack in harley davidson and the marlboro man,m
1334,train45452,who won the men's singles in 2010,m
1335,train45490,who does the voice of santa on american dad,m
1336,train45506,who does the voice of ryan reynolds on family guy,m
1337,train45591,who was the crazy guy in police academy,m
1338,train45631,who wrote father i stretch my hands to thee,m
1339,train45632,who is the richest man in new zealand,m
1340,train45641,who plays clay's son on one tree hill,m
1341,train45664,who holds the world record for men's 400m hurdles,m
1342,train45670,who sings save rock and roll with fall out boy,m
1343,train45792,according to the hymn to the aton who is the son of the aton,m
1344,train45863,who is the guy in sling tv commercial,m
1345,train46000,who plays king robert's bastard son in game of thrones,m
1346,train46005,who served as the first emperor of the roman empire,m
1347,train46061,who is the father of jen's baby 90210,m
1348,train46063,who is the actor who plays deacons dad on nashville,m
1349,train46153,who played bass on son of a preacher man,m
1350,train46193,who was the father of mary in the bible,m
1351,train46238,who plays the yoga guy in couples retreat,m
1352,train46264,who plays young donny in that's my boy,m
1353,train46285,who got shot in the eye in the godfather,m
1354,train46316,who was the first danish king to rule england,m
1355,train46355,who won the men's ncaa hockey tournament,m
1356,train46369,who played cousin millie on father knows best,m
1357,train46372,who did man city beat to win the league,m
1358,train46389,movie about a guy who thinks he has superpowers,m
1359,train46436,who is king alpha in rivers of babylon,m
1360,train46458,who does gary cole play in family guy,m
1361,train46509,who played lacey's husband in cagney and lacey,m
1362,train46526,who sang lonely is a man without love,m
1363,train46546,what is the name of linus and lucy's little brother,m
1364,train46597,who played ed shames in band of brothers,m
1365,train46633,who is lin's father in legend of korra,m
1366,train46753,who is called the bird man of india,m
1367,train46760,who was the singer that was killed by his father,m
1368,train46816,who is the original singer of only a fool breaks his own heart,m
1369,train46823,who played ove in a man called ove,m
1370,train46852,who was known as the mad king of france,m
1371,train46913,who petitioned the king of england to recognize the rights of colonists,m
1372,train46928,who sings the song long haired country boy,m
1373,train46986,who does ian wright's son play for,m
1374,train47001,who was the first king to be crowned in westminster abbey,m
1375,train47015,who is the only man in the u.s. military to have been executed for desertion during world war two,m
1376,train47023,who was the king who brought france the greatest amount of religious peace,m
1377,train47033,who played anne boleyn in a man for all seasons,m
1378,train47192,who is uncle henry in the wizard of oz,m
1379,train47253,who wrote the song stand by your man,m
1380,train47268,guy who was in a coma for 12 years,m
1381,train47291,who outlined the progressive reforms and called his policies the square deal,m
1382,train47310,does mr reese died in person of interest,m
1383,train47406,who went to sea with silver buckles on his knee,m
1384,train47435,in the lay of sir launfal who denounces sir launfal to king arthur,m
1385,train47554,who hosted the reality show called mr. personality,m
1386,train47575,who asserted that man is product of earth surface,m
1387,train47610,who appeared at his party's 1932 nominating convention to give an acceptance speech,m
1388,train47620,who sang annie i'm not your daddy,m
1389,train47623,who was believed to be the son of re the sun god,m
1390,train47624,who sang the song the man who shot liberty valance,m
1391,train47638,who was the last f1 driver to race a car bearing his own surname,m
1392,train47677,who is the wanderer and what happened to him,m
1393,train47790,who is the guy who plays beck on victorious,m
1394,train47797,emperor who made buddhism the state religion in india in 250 bc,m
1395,train47838,rekka katti parakuthu manasu serial tamil father name,m
1396,train47895,who is the guy that does the farmers insurance commercials,m
1397,train47903,who voices spider man in the animated series,m
1398,train47968,who played the deaf guy in the replacements,m
1399,train47989,who sings thank god i'm a country boy,m
1400,train48024,who was the king that gave up the throne,m
1401,train48073,who plays lisa james in the boy in the dress,m
1402,train48117,who is mr smith in sarah jane adventures,m
1403,train48140,what was mr. magoo's dog's name,m
1404,train48167,who played the thin man in the tv series,m
1405,train48180,who played the boy in the blue lagoon,m
1406,train48185,who sang isle of innisfree in the quiet man,m
1407,train48188,who was the bad guy in dudley do right,m
1408,train48225,who played the youngest son on home improvement,m
1409,train48263,who is the boy in rihanna's we found love video,m
1410,train48273,who is the son of deucalion and pyrrha,m
1411,train48410,who played uncle woody on sanford and son,m
1412,train48446,who was the first scottish king of england,m
1413,train48461,who plays amy adams husband in nocturnal animals,m
1414,train48479,who played wendy craig's sons in butterflies,m
1415,train48528,who is known as the father of political science,m
1416,train48559,who is the guy in the primitive technology videos,m
1417,train48562,who sang the man with the golden gun,m
1418,train48579,who plays luke's dad on the oc,m
1419,train48589,who has won the 2018 men's singles tata open maharashtra tennis tournament,m
1420,train48616,who sang he going to step on you again,m
1421,train48635,who was the emperor of mexico who was overthrown in 1823,m
1422,train48664,who played colonel sink in band of brothers,m
1423,train48669,who won the men's singles title of the us open tennis grand slam 2014,m
1424,train48677,who chooses man of the match in football,m
1425,train48689,who was named king of italy in 1861,m
1426,train48730,who played in the movie grumpy old man,m
1427,train48757,who played the leading man role in m. butterfly's 1988 broadway production,m
1428,train48761,what is the name of son of hanuman,m
1429,train48778,who sings he don't love you like i love you,m
1430,train48781,who sings he lives in you lion king,m
1431,train48794,where in the bible does it say he who does not work does not eat,m
1432,train48838,who played michael corleone's bodyguard in godfather 2,m
1433,train48885,where does the boy who dared take place,m
1434,train48886,who narrates the most interesting man in the world,m
1435,train48937,who sang with prince on diamonds and pearls,m
1436,train48948,who does patrick dempsey play in brother bear 2,m
1437,train48976,who played trinity in sons of anarchy season 3,m
1438,train48980,who plays sonny's dad on days of our lives,m
1439,train49089,who inspired berlioz to compose his symphonie fantastique,m
1440,train49127,who played adam sandler's father in big daddy,m
1441,train49205,who played guitar on walker brothers no regrets,m
1442,train49207,who is known as the father of epidemiology,m
1443,train49215,who is known as man of destiny in the world,m
1444,train49265,the actor who played the adopted father on webster,m
1445,train49271,who played the dad in the wonder years,m
1446,train49300,who is the main characters in fantastic mr fox,m
1447,train49302,who is generally recognised as iceland's first permanent male settler,m
1448,train49330,who plays sharon's ex husband on major crimes,m
1449,train49336,who prayed for saul to regain his sight,m
1450,train49390,who played in the movie the man who fell to earth,m
1451,train49511,who played uncle in only fools and horses,m
1452,train49524,who is considered the greatest of the early chola kings,m
1453,train49528,who has won the man booker international prize 2016,m
1454,train49675,who is the man with the eyepatch in the tudors,m
1455,train49714,who played the dad in drake and josh,m
1456,train49747,who plays the bad guy in mad max fury road,m
1457,train49813,who does the voice of reggie on american dad,m
1458,train49894,who plays the bad guy in the cell,m
1459,train49984,who played major winters in band of brothers,m
1460,train50056,who wrote the music for man of la mancha,m
1461,train50068,who is known as the father of modern management,m
1462,train50089,who was the king that unified the franks,m
1463,train50140,who sings i don't know how to love him,m
