,_id,text,orig_gender
5570,train18529,who was the congress president when india attained independence,n
5571,train18530,who were the opposing countries in the war of jenkins' ear,n
5572,train18532,who was the winner of boogie woogie season 1,n
5573,train18536,who was the first convert to the faith called islam,n
5574,train18537,who said war is politics by other means,n
5575,train18543,name the largest lagoon of india and the state where it is found,n
5576,train18550,who wrote the song heartache on the dance floor,n
5577,train18551,who recorded it's a man's world,n
5578,train18554,who wrote the song the shadow of your smile,n
5579,train18555,who is responsible for translating the bible in to latin in the 4th century,n
5580,train18569,what do you call a person from czech republic,n
5581,train18570,who did the us get oregon country from,n
5582,train18572,who owns st andrews golf course in scotland,n
5583,train18575,who pays the judgements on the judge mathis show,n
5584,train18576,who warned concord that the british were coming,n
5585,train18577,who is the actor that plays lucifer on tv,n
5586,train18578,who designed the national coat of arms of south africa,n
5587,train18583,where did the band bastille get their name,n
5588,train18594,who played daniel in the bible mini series,n
5589,train18595,who did demi lovato write stone cold about,n
5590,train18599,who owned the first casino in las vegas,n
5591,train18601,who were the first european to reach the philippines,n
5592,train18607,who does the voice of special ed on crank yankers,n
5593,train18609,who sings nothings gonna hurt you baby,n
5594,train18612,who is considered a foreign official under fcpa,n
5595,train18614,who sang put one foot in front of the other,n
5596,train18619,who wrote the book of philippians in the bible,n
5597,train18624,who wrote the practice of the presence of god,n
5598,train18628,what is red's real name on that 70's show,n
5599,train18630,who was involved in the 1992 la gang truce and peace talks,n
5600,train18652,who played jono on star trek next generation,n
5601,train18654,who holds the record for most wins in major league baseball,n
5602,train18661,who founded the first university in the world,n
5603,train18664,who sings the song hey ho let's go,n
5604,train18665,who plays becky on the us cellular commercial,n
5605,train18671,who wrote the song there is a river,n
5606,train18672,who was the song i'll be missing you about,n
5607,train18673,who played sunshine in the movie harlem nights,n
5608,train18676,what is the name of spain's most famous soccer team,n
5609,train18682,who is the president of costa rica 2017,n
5610,train18684,who sang my name is tallulah in bugsy malone,n
5611,train18685,who sings with shaggy on it wasn me,n
5612,train18687,who established the peoples republic of china in 1949,n
5613,train18688,who sang take that look off your face,n
5614,train18689,who plays percy in the lost city of z,n
5615,train18692,who sang the most wonderful summer of my life,n
5616,train18693,who won season 4 of america's got talent,n
5617,train18700,who spread the theory that one is a product of the mind and body,n
5618,train18701,who played tess on touched by an angel,n
5619,train18704,who died from the band faith no more,n
5620,train18706,who sings don't get around much anymore,n
5621,train18713,who is the longest reigning wwe united states champion,n
5622,train18715,who plays the black knight in monty python,n
5623,train18717,who did the soviet union support in china civil war,n
5624,train18720,who said truth justice and the american way,n
5625,train18722,who played tj on head of the class,n
5626,train18726,who was the first person who discovered gravitational pull,n
5627,train18730,who has scored the most own goals ever,n
5628,train18734,who played piggy in lord of the flies,n
5629,train18742,who starred in the original movie cape fear,n
5630,train18744,who is el senor de los cielos based on,n
5631,train18748,who said off with their heads in alice in wonderland,n
5632,train18749,who devised the first test for detection of arsenic in 1775,n
5633,train18750,who plays nikki green in dawson's creek,n
5634,train18752,who sings the theme song for miami vice,n
5635,train18756,who is chief executive of marks and spencer,n
5636,train18759,who does the voice of sarah in land before time,n
5637,train18763,who played professor wilder on dawson's creek,n
5638,train18764,who sang can't get enough of your love baby,n
5639,train18765,who is nana saheb in bajirao mastani movie,n
5640,train18786,who was mission san juan capistrano named after,n
5641,train18787,who plays leonard snart in legends of tomorrow,n
5642,train18789,who plays 15 cent in the proud family movie,n
5643,train18790,who sang i want to change the world,n
5644,train18791,who has won the race to liquefy helium,n
5645,train18794,who sings the most wonderful time of the year,n
5646,train18800,who said this quote ask not what your country can do for you,n
5647,train18804,who played jimmy edwards on one tree hill,n
5648,train18805,who produced as long as you love me,n
5649,train18806,who sings it all started with a beer,n
5650,train18807,who was the first sri lankan politician who held the office of the prime minister for four times,n
5651,train18811,who played the guitar solo on the beatles taxman,n
5652,train18815,who was aragorn in lord of the rings,n
5653,train18816,who sings the song ain't no stopping us now,n
5654,train18817,who drove the number 33 car in nascar,n
5655,train18822,who played phil in phil of the future,n
5656,train18830,who is the highest ranking member of the senate,n
5657,train18843,who is the present captain of indian army,n
5658,train18845,who plays the goblin in harry potter 8,n
5659,train18847,who played cotton in pirates of the caribbean,n
5660,train18848,who is sasha on dancing with the stars engaged to,n
5661,train18849,who managed the estate when the lord was away,n
5662,train18852,who did the marlins beat in the 2003 world series,n
5663,train18853,who wrote love so soft by kelly clarkson,n
5664,train18856,who is the famous painter who painted shakunthala,n
5665,train18857,who owns the pawn shop on pawn stars,n
5666,train18860,who sang the duet don't go breaking my heart,n
5667,train18867,who won the senate election in new jersey,n
5668,train18870,who is the current chief minister of kerala,n
5669,train18871,who was on the confederate one dollar bill,n
5670,train18872,who played entwistle in last of the summer wine,n
5671,train18874,where does the last name shinn come from,n
5672,train18885,who was the owner of the dodgers when jackie robinson played,n
5673,train18886,who figured out a way to determine the type of blood,n
5674,train18891,who plays my old kentucky home at the derby,n
5675,train18892,what famous person has a birthday on september 20,n
5676,train18895,who served as president of the united states from 1901 to 1909,n
5677,train18896,who played harmonica on the wizard black sabbath,n
5678,train18900,who won a gold medal with a broken neck,n
5679,train18904,who played roxy in the story of tracy beaker,n
5680,train18906,who did sweet pea belong to on popeye,n
5681,train18907,average salary of a person in the united states,n
5682,train18909,who is bone thugs n harmony signed to,n
5683,train18914,who are the associate justices of the supreme court,n
5684,train18916,the fa premier league is owned by 20 shareholders who are,n
5685,train18917,who plays jack on secret life of the american teenager,n
5686,train18918,who wrote dr dre verse on forgot about dre,n
5687,train18919,who does the voice of elsa on frozen,n
5688,train18921,the evil queen's name in snow white,n
5689,train18926,actor who plays jack in will and grace,n
5690,train18928,who was the first person to die in romeo and juliet,n
5691,train18929,who makes the federal laws in the united states,n
5692,train18936,who owns the rio casino in las vegas,n
5693,train18939,in 1945 who won the federal elections in brazil,n
5694,train18945,what is the name of current indian president,n
5695,train18950,who is the author of al capone does my shirts,n
5696,train18952,who wrote i pledge allegiance to the lamb,n
5697,train18954,who views crime as a desire for success when the legitimate means to achieve it are limited,n
5698,train18960,who sings i'm trying to leave something behind,n
5699,train18969,who has the power to create post offices,n
5700,train18971,who landed the first 900 on a skateboard,n
5701,train18977,who designed the turtle america’s first submarine,n
5702,train18979,who plays lead guitar on good morning good morning,n
5703,train18980,who does liam neeson play in star wars 1,n
5704,train18982,who invented the greater than and less than sign,n
5705,train18983,who has scored the most goals for arsenal,n
5706,train18984,where did the name fruit of the loom come from,n
5707,train18990,who plays babita in taarak mehta ka ooltah chashmah,n
5708,train18991,where did cypress hill get their name from,n
5709,train18992,who plays brittany on young and the restless,n
5710,train18993,who wrote the song i'm coming home,n
5711,train18994,who plays second base for the boston red sox,n
5712,train18995,who plays the role of julian on instinct,n
5713,train18996,who was prime minister when we joined europe,n
5714,train18998,who directed taylor swift out of the woods,n
5715,train19004,who does the green arrow marry in the comics,n
5716,train19007,who sang the original version of red red wine,n
5717,train19008,who was amy dowden partner on strictly 2017,n
5718,train19011,scientist who lost life in their own discovery,n
5719,train19017,who played belle on days of our lives,n
5720,train19027,who did the cavs trade for kyle korver,n
5721,train19032,who is the titan that holds the world,n
5722,train19033,who gave the name cape of good hope,n
5723,train19035,where did the thompson twins get their name from,n
5724,train19036,who sings don't stand so close to me,n
5725,train19037,who is lucas dating on days of our lives,n
5726,train19039,who plays wendy in fairy tail english dub,n
5727,train19046,who killed peter on the tv show soap,n
5728,train19051,who played violet on leave it to beaver,n
5729,train19054,who is the song we belong together about,n
5730,train19061,who wanted to create a railroad from cape town to cairo,n
5731,train19065,who wrote the song burning down the house,n
5732,train19068,who was the basketball player that died on the court,n
5733,train19071,who played mini-me in the austin power movies,n
5734,train19073,who built the san diego de alcala mission,n
5735,train19081,who is the board of equalization in california,n
5736,train19082,who played buck rogers in the 25th century,n
5737,train19083,who does phoebe from charmed end up with,n
5738,train19085,who has the executive power in south carolina,n
5739,train19088,who sings i dreamed a dream in les miserables,n
5740,train19092,who is the singing voice of jasmine in aladdin,n
5741,train19095,who played cindy brady in a very brady christmas,n
5742,train19103,who are the twins in better call saul,n
5743,train19104,who votes for the nba rookie of the year,n
5744,train19107,where does the last name ochoa come from,n
5745,train19108,who is associated with the concept of power elite,n
5746,train19110,when was the treaty of sugauli concluded and between whom,n
5747,train19116,who plays kai lo ren in star wars,n
5748,train19123,who decides where the water from the colorado river goes,n
5749,train19130,who wrote the song you really got a hold on me,n
5750,train19131,diya in lies of the heart real name,n
5751,train19135,who played violet in a series of unfortunate events movie,n
5752,train19140,who wrote baby now that i found you,n
5753,train19142,who was in power in the uk in 2010,n
5754,train19143,who raised the banner of revolt against the british government in manipur,n
5755,train19145,which vegetable gets its name from the latin word small nail,n
5756,train19152,who is the main character in the last of the mohicans,n
5757,train19157,who was eminem talking about in how come,n
5758,train19160,who did greece beat to win euro 2004,n
5759,train19163,who has won the golden slam in tennis,n
5760,train19165,who is the second robot in i am frankie,n
5761,train19168,who won the womens battle royal wrestlemania 34,n
5762,train19173,who played the beast in the movie shot caller,n
5763,train19174,who was the pale rider supposed to be,n
5764,train19176,who won the emirates fa cup last year,n
5765,train19178,when did prairie home companion change its name,n
5766,train19179,who sang the song our house in the middle of the street,n
5767,train19181,who led the mongols into russia and conquered kiev,n
5768,train19183,who is the lead singer of the band shinedown,n
5769,train19186,who is responsible for issuing accounting standard in india,n
5770,train19190,who has the legal authority to bind the us government on a us government contract,n
5771,train19191,who wrote about peter rabbit and jemima puddle duck,n
5772,train19194,who does chris hemsworth play in home and away,n
5773,train19200,what is the name of our diocese in sydney,n
5774,train19206,who had said think globally and act locally,n
5775,train19208,who did jim tavare play in harry potter,n
5776,train19213,who was you look wonderful tonight written for,n
5777,train19214,who directed the 2011 bio pic j edgar,n
5778,train19217,who does the truckers voice in joy ride,n
5779,train19220,who tried to make the first flying car,n
5780,train19223,who fought at the battles of tannenburg and masurian lakes,n
5781,train19225,who did nate robinson play for in the nba,n
5782,train19230,who is tee tee on growing up hip hop,n
5783,train19231,who was the original singer of ruby tuesday,n
5784,train19232,who plays bailey in the sisterhood of the traveling pants,n
5785,train19235,who came first the avengers or justice league,n
5786,train19237,who is the writer of india wins freedom,n
5787,train19239,who played bass in crosby stills and nash,n
5788,train19244,who wrote like i'm going to lose you,n
5789,train19247,who is the character dirk diggler based on,n
5790,train19248,who won the toss in 2003 world cup final,n
5791,train19249,who wrote the lyrics to it was a very good year,n
5792,train19254,who created the animations in monty pythons flying circus,n
5793,train19257,who was the original host of the 1960's jeopardy tv game show,n
5794,train19262,who won the battle of galveston in the civil war,n
5795,train19263,who was awarded the nobel prize for the discovery that genes can change position on chromosomes,n
5796,train19271,what is the name of blackberry in hindi,n
5797,train19287,former name of the south african province prefixed with kwa zulu in 1994,n
5798,train19294,who sings the song nobody to blame but me,n
5799,train19299,who did robert hardey play in harry potter,n
5800,train19310,who sings nice night for a black wedding,n
5801,train19324,who was put in boiling oil in the bible,n
5802,train19326,who wrote the song one by three dog night,n
5803,train19327,who did england play in the semifinals 1990,n
5804,train19333,who came up with the social model of disability,n
5805,train19342,who played cory in that's so raven,n
5806,train19344,what is the name of kuala lumpur international airport,n
5807,train19347,who has been accused in babri masjid demolition case,n
5808,train19350,who wrote the song love is in the air,n
5809,train19351,who sang baby did a bad bad thing,n
5810,train19355,who used to be on the five on fox,n
5811,train19357,who is the current secretary of state in the united states,n
5812,train19359,who wrote the song love on a two way street,n
5813,train19364,who gets paid the most in the nhl,n
5814,train19366,who was the first person to hit 1 million subscribers on youtube,n
5815,train19368,where does the name jack rabbit come from,n
5816,train19370,who plays thorne on the bold and beautiful,n
5817,train19371,who wrote the music for spongebob the musical,n
5818,train19374,who was the head of the senate committee that began hearings to investigate the watergate break-in,n
5819,train19375,who is the minister for defence in ireland,n
5820,train19381,who drove the 20 car in nascar last year,n
5821,train19400,who broke the code of the enigma machine,n
5822,train19401,who are the two politicians kissing on the berlin wall,n
5823,train19402,who plays the crystal ball in haunted mansion,n
5824,train19406,who wrote thank god and greyhound you're gone,n
5825,train19408,who is doing the halftime show at the super bowl 2019,n
5826,train19409,whom did the selective service act of 1917 authorize the armed forces to conscript,n
5827,train19417,who is the founder of portuguese power in india,n
5828,train19420,the republican ascendancy of the 1920's began with whose election,n
5829,train19432,who has chapters in a feast for crows,n
5830,train19433,who headed the national planning committee of india in 1938,n
5831,train19434,who wrote the song when will i be loved,n
5832,train19437,who has won the most championships in nascar,n
5833,train19441,who took power by disobeying the roman senate,n
5834,train19444,who played sax on money by pink floyd,n
5835,train19450,who created the part of the learned judge on the original production of trial by jury,n
5836,train19451,who played teddy altman on grey's anatomy,n
5837,train19456,who played rogue in x-men the last stand,n
5838,train19463,who did the government of western australia vest the ownership of perth arena to,n
5839,train19469,who was the first president to be attempted to be assassinated,n
5840,train19477,who sings walk through this world with me,n
5841,train19479,what do you call a person from croatia,n
5842,train19482,who sings lonely day system of a down,n
5843,train19483,what is whitney houston's mother's name,n
5844,train19487,who do you play as in scp containment breach,n
5845,train19488,who plays martha cox in high school musical,n
5846,train19491,who has won the most north london derbies,n
5847,train19494,who played the crack fox in the mighty boosh,n
5848,train19496,who has the most pole positions in formula 1,n
5849,train19498,who has won the most number of uefa champions league trophies,n
5850,train19499,what is the meaning of my name steven,n
5851,train19503,who does the ontario government borrow money from,n
5852,train19508,who plays salty the sack johnson on glow,n
5853,train19514,who is the owner of shoppers drug mart,n
5854,train19518,who sang the original version of earth angel,n
5855,train19526,when the romans left britain who took over the land,n
5856,train19535,who plays will in the bold and the beautiful,n
5857,train19536,who sang it's hard to kiss the lips,n
5858,train19537,who is in charge of enforcing the 18th amendment,n
5859,train19538,who led an armed uprising and seized fort garry,n
5860,train19540,who played the masked dorian in the mask,n
5861,train19547,who is laban in the book of mormon,n
5862,train19549,who sang the original i can't live without you,n
5863,train19553,who served as president of mexico 11 times,n
5864,train19555,who benefits from a quota on imported goods to the u.s,n
5865,train19558,real name of letty in fast and furious,n
5866,train19562,who are the original band members of metallica,n
5867,train19567,who plays roger the cat in open season 2,n
5868,train19568,who plays snape in the harry potter movies,n
5869,train19575,where did the name sand dollar come from,n
5870,train19580,who played the baby in the baby and the battleship,n
5871,train19585,who is the second a in pretty little liars tv show,n
5872,train19591,who plays debbie downer on saturday night live,n
5873,train19592,who was the president of chile before the military coup was staged,n
5874,train19593,who discovered the magnetic effect of electric current,n
5875,train19597,who was the first english explorer to reach north america in 1497,n
5876,train19603,where did the name of arkansas come from,n
5877,train19604,who wrote the song sunshine of your love,n
5878,train19610,who wrote save it for a rainy day,n
5879,train19617,who won americas next top model season 22,n
5880,train19618,who played the baby in babys day out,n
5881,train19622,who is the singer in scrubs season 2 episode 1,n
5882,train19623,what is the main character's name in i am number four,n
5883,train19628,actor who plays george in grey's anatomy,n
5884,train19629,who started the conversation that spawned the devops movement,n
5885,train19635,name of spider from lord of the rings,n
5886,train19637,who sang the song mind your own business,n
5887,train19639,who composed the music for saving private ryan,n
5888,train19641,who worked out a system of plane geometry,n
5889,train19645,who plays the three blind mice in shrek,n
5890,train19646,ke apon ke por serial joba real name,n
5891,train19647,who is the new owner of rajasthan royals,n
5892,train19656,what does the name kennedy mean in english,n
5893,train19657,where did august burns red get their name,n
5894,train19659,who said do to others as you would have them do to you,n
5895,train19660,who sang west texas town of el paso,n
5896,train19671,who played duckface in 4 weddings and a funeral,n
5897,train19673,what is the biblical meaning of the name jezebel,n
5898,train19675,who sang some enchanted evening in the film south pacific,n
5899,train19680,who won the 2017 china open tennis tournament,n
5900,train19683,shugo chara who does amu end up with,n
5901,train19694,where did the band reo speedwagon get its name,n
5902,train19697,french dj whose hits include when love takes over,n
5903,train19699,who is regarded as the first important artist of the italian renaissance,n
5904,train19701,who is the actor that played ethel in brickleberry,n
5905,train19705,who coached queensland in the 2001 state of origin series,n
5906,train19708,who was the shooter at columbine high school,n
5907,train19711,who played michael the wraith on stargate atlantis,n
5908,train19715,who plays the clown in the first it,n
5909,train19717,who filled in for ringo starr during a beatles tour when ringo had tonsillitis,n
5910,train19718,where did the name monkey junction come from,n
5911,train19722,who played joe in up the down staircase,n
5912,train19733,who sang lead vocals on hold the line,n
5913,train19740,who played william harris on law and order svu,n
5914,train19743,who started the trend of wearing white wedding dresses,n
5915,train19749,where did the name invictus games come from,n
5916,train19752,who is the best manager in the premier league,n
5917,train19753,who played reverend snow on three's company,n
5918,train19763,who did the voice of cindy lou who,n
5919,train19765,who sang the song so in love with you,n
5920,train19766,what is the name of the restaurant that insults you,n
5921,train19768,who wrote the song imagine by the beatles,n
5922,train19770,who won the indiana state fair band contest,n
5923,train19774,who wrote the book of luke and why was it written,n
5924,train19780,who was killed in the ides of march,n
5925,train19781,who plays claudio in much ado about nothing,n
5926,train19783,who wrote many of the german epic poems and prose,n
5927,train19798,who does the voices in the dark crystal,n
5928,train19803,who sang all that jazz in the movie chicago,n
5929,train19807,who wrote bad times at the el royale,n
5930,train19811,meaning of the name esau in the bible,n
5931,train19814,who laid foundation of modern minting of coins,n
5932,train19815,who owns the ocean resort in atlantic city,n
5933,train19816,who is the oldest mlb player still playing,n
5934,train19817,who holds the record for most words in a song,n
5935,train19821,who was the president of confederate states of america,n
5936,train19823,who are the lost ten tribes of israel,n
5937,train19824,who plays joy from my name is earl,n
5938,train19829,who is the c e o of google,n
5939,train19830,who pays for long term care in canada,n
5940,train19847,who played trent malloy on walker texas ranger,n
5941,train19849,who did tim allen play in toy story,n
5942,train19850,who gave the slogan live and let live,n
5943,train19852,who plays coach whitey in one tree hill,n
5944,train19855,who starred in the movie arsenic and old lace,n
5945,train19856,who is the lokayukta bill was introduced in the assembly by,n
5946,train19857,who said i regret i have but one life to give for my country,n
5947,train19862,who is the creator of yo gabba gabba,n
5948,train19865,who invented the photo-sensitive celluloid roll called film used in the kinetograph,n
5949,train19868,who played rusty on the danny thomas show,n
5950,train19873,who played the original thorne on bold and the beautiful,n
5951,train19875,who was named commander in chief of texas forces by the new national government of texas,n
5952,train19881,who won the 2007 college football national championship,n
5953,train19882,who did seahawks play in super bowl 2014,n
5954,train19885,who went round the world in 80 days,n
5955,train19886,who won season 2 of the next iron chef,n
5956,train19890,who has the most liked video on youtube,n
5957,train19894,who played the role of gabbar in film sholay,n
5958,train19898,who played riff raff in the rocky horror picture show,n
5959,train19899,who was awarded with the prestigious nana peeta award in the year 2016,n
5960,train19901,what is the botanical name of palm tree,n
5961,train19910,who invented the red and yellow card in football,n
5962,train19915,who played wendy peffercorn in the movie the sandlot,n
5963,train19920,who sang island in the sun in aquamarine,n
5964,train19931,who sings i'd be better off in a pine box,n
5965,train19932,who owns the d hotel in las vegas,n
5966,train19933,who plays lily in power rangers jungle fury,n
5967,train19934,who played luke duke on dukes of hazzard,n
5968,train19935,who gets cut in half in bone tomahawk,n
5969,train19938,who wrote a dream is a wish your heart makes lyrics,n
5970,train19941,who translated and revised binet's intelligence test for use in the united states,n
5971,train19942,who is the actor that plays tyrion lannister,n
5972,train19943,who said i have yet begun to fight,n
5973,train19946,what is the meaning of the name kamala,n
5974,train19957,who sings tell me if you still care,n
5975,train19958,who plays andrew in maggie and bianca fashion friends,n
5976,train19959,who sang what do you wanna make those eyes at me for,n
5977,train19962,who was the lead singer of new birth,n
5978,train19968,who is the founder of unix operating system,n
5979,train19969,who represented the us at the royal wedding,n
5980,train19973,what is the actual street name of the strip in las vegas,n
5981,train19978,who was the original drummer for tom petty and the heartbreakers,n
5982,train19984,who plays the sheriff in an unfinished life,n
5983,train19986,who died in the snug on coronation street,n
5984,train19987,who sang im in love with a german film star,n
5985,train19989,who does the voice of kirito in sword art online,n
5986,train19990,where does the last name gilbert come from,n
5987,train19995,name two instruments which an archaeologist would use to excavate a site,n
5988,train19996,who does ben kill on days of our lives,n
5989,train20001,who played john steed in the original avenger series,n
5990,train20004,who lives in the san remo new york,n
5991,train20009,who did hyde marry on that 70s show,n
5992,train20013,what is the name of the source of alpha radiation in a smoke alarm,n
5993,train20016,what is the name of the prison in san francisco,n
5994,train20019,who was the first person norman bates killed,n
5995,train20022,who plays ted kennedy in the new movie chappaquiddick,n
5996,train20024,child actor who plays joe on modern family,n
5997,train20026,who founded the royal academy of music answers,n
5998,train20028,who does chef's voice in south park,n
5999,train20029,who is the secretary of state in washington dc,n
6000,train20030,who is left from the original four tops,n
6001,train20034,who was video killed the radio star about,n
6002,train20035,who wrote the national anthem of papua new guinea,n
6003,train20036,who does the voice for linda on bob's burgers,n
6004,train20037,who is the capital of texas (austin) named after,n
6005,train20041,who came up with the infinite monkey theorem,n
6006,train20045,who took over the bristol and west building society,n
6007,train20046,what is the meaning of the name demetrius,n
6008,train20051,where does the last name waters originate from,n
6009,train20053,who sings where in the world is carmen sandiego,n
6010,train20054,who was the band in back to the future,n
6011,train20056,where did the band name skillet come from,n
6012,train20057,how did the hurdy gurdy get its name,n
6013,train20061,who pays for the royal flying doctor service,n
6014,train20065,who did lia williams play in the missing,n
6015,train20073,who plays sam witwicky in the movie transformers,n
6016,train20075,who killed winry's parents in fullmetal alchemist,n
6017,train20076,who played dumbledore in the first two movies,n
6018,train20079,who was the most decorated soldier of world war ii,n
6019,train20082,who plays the pirate in game of thrones,n
6020,train20091,who sings im sorry i let you down,n
6021,train20092,who sang amen in lilies of the field,n
6022,train20094,who wrote the song a picture of me without you,n
6023,train20095,who founded some of the first movements toward independent living and disability rights,n
6024,train20097,what do you call a person from barbados,n
6025,train20098,who did the original cats in the cradle,n
6026,train20100,who did the music for the last unicorn,n
6027,train20101,who initiated an organized cheer for the university of minnesota game,n
6028,train20105,who lived at the san francisco solano mission,n
6029,train20110,who can be a returning officer in pakistan,n
6030,train20112,how did the san francisco 49ers get their name,n
6031,train20115,who sings bad things with machine gun kelly,n
6032,train20118,where did the denver nuggets get their name,n
6033,train20121,who are the stars in going in style,n
6034,train20122,how do you spell the girl's name louis,n
6035,train20124,who designed the flag of the army of northern virginia,n
6036,train20125,who sang the song it's the final countdown,n
6037,train20129,who wrote sing your praise to the lord,n
6038,train20131,who played horace and jasper in 101 dalmatians,n
6039,train20132,who are listed as the founders of facebook,n
6040,train20133,who sang the song only the strong survive,n
6041,train20140,who sang i'll leave a light on,n
6042,train20147,who voices the pigeon in mike tyson mysteries,n
6043,train20148,who proposed the semiconservative model of dna replication,n
6044,train20152,who is the samurai who smells like sunflowers,n
6045,train20161,where did the name american football come from,n
6046,train20163,who plays william sutter in suits season 6,n
6047,train20164,who wrote the happy happy joy joy song,n
6048,train20166,who sings the song say you love me,n
6049,train20170,who wrote the shallow from a star is born,n
6050,train20171,who wrote how to get away with a murderer,n
6051,train20172,who did fsu beat for the 2013 championship,n
6052,train20177,who sings the song feel like making love,n
6053,train20190,who did she's got betty davis eyes,n
6054,train20192,who conducted the first bcci recognise international 20 20 cricket tournament in india,n
6055,train20201,who votes for nfl player of the year,n
6056,train20206,who wrote the song working my way back to you babe,n
6057,train20207,who suggested that economics is a social science,n
6058,train20212,who sings stop the world and melt with you,n
6059,train20214,bambi love and hip hop atlanta real name,n
6060,train20216,who played the role of ned donnelly in the early episodes of the family ties,n
6061,train20219,who assassinated the heir to the austro-hungarian throne,n
6062,train20220,where does the name oysters rockefeller come from,n
6063,train20223,who said cant we all just get along,n
6064,train20224,who was one of the first theorists to emphasize the role of thought in depression,n
6065,train20227,who drew the human body during the renaissance,n
6066,train20233,who represents ohio in the us house of representatives,n
6067,train20239,what is the name of maharashtra before 1960,n
6068,train20243,who did hey arnold have a crush on,n
6069,train20252,who attacked india in the second world war,n
6070,train20253,who did ben affleck play in dazed and confused,n
6071,train20254,who are responsible for enforcing the weights and measures act,n
6072,train20255,who is danny breen from whose line is it anyway,n
6073,train20256,who plays ellis grey in grey's anatomy,n
6074,train20257,where did the glass house mountains get their name,n
6075,train20263,who does the voice of the plant in little shop of horrors,n
6076,train20265,who sang the song rub it in rub it in,n
6077,train20267,who sings home alone tonight with luke bryan,n
6078,train20269,who plays christine on the new adventures of old,n
6079,train20275,who plays gus waters in the fault in our stars,n
6080,train20278,who is the current maintainer of the linux kernel ​,n
6081,train20282,who played malcolm x in the movie selma,n
6082,train20285,who died in real life from the sopranos,n
6083,train20286,who sings in the middle of the night,n
6084,train20290,who does the voice of brock in pokemon,n
6085,train20293,who played katherine chancellor on the young and the restless,n
6086,train20295,who played the character stone on general hospital,n
6087,train20298,who wrote the song john jacob jingleheimer schmidt,n
6088,train20299,who is in charge of meeting in the senate in the bahamas,n
6089,train20302,who was the french nobleman who fought on the american side,n
6090,train20304,who sings everything has changed with taylor swift,n
6091,train20306,who participated in the second battle of ypres,n
6092,train20308,who is frankie on too close to home,n
6093,train20315,who wrote the climb sung by miley cyrus,n
6094,train20319,who used the term cold war for the first time,n
6095,train20320,who wrote the poem peter piper picked a peck of pickled peppers,n
6096,train20321,who played drew on the young and the restless,n
6097,train20323,where does the last name reece come from,n
6098,train20325,who plays mary ann in the little rascals save the day,n
6099,train20326,who is the magician on magic's biggest secrets revealed,n
6100,train20327,who was the first president of the senate,n
6101,train20329,who cowrote the mayflower compact and served as governor of plymouth colony,n
6102,train20331,who sang if i can't have you by the bee gees,n
6103,train20334,who sang the song beauty school dropout in the movie grease,n
6104,train20336,who sang the original version of beauty and the beast,n
6105,train20337,who played pai mei in kill bill 2,n
6106,train20338,what is the name for an individual for seeks religious and constitutional reforms in iran,n
6107,train20342,where does the last name fernandes come from,n
6108,train20345,who sings what have i done to deserve this,n
6109,train20347,who plays moose in the step up movies,n
6110,train20352,who was the only nfl player to be awarded mvp from the losing team,n
6111,train20353,who played matt brody on the original baywatch,n
6112,train20354,who wrote the song 18 by one direction,n
6113,train20361,what was the millionaires name on gilligan's island,n
6114,train20363,who does miley cyrus play in high school musical 2,n
6115,train20367,who said gratitude is the memory of the heart,n
6116,train20375,what is the name of sasuke's sharingan,n
6117,train20376,how did fergus falls mn get its name,n
6118,train20383,where did the name lifesavers candy come from,n
6119,train20385,who dropped ping pong balls on captain kangaroo,n
6120,train20386,what is the name of the eli lilly insulin variant,n
6121,train20389,who plays flores on orange is the new black,n
6122,train20393,who was born on the 7th of june,n
6123,train20394,who pushed the idea of mark-to-market accounting for enron,n
6124,train20405,who wrote the song miles and miles of texas,n
6125,train20407,where does the last name francisco come from,n
6126,train20410,who plays billy on the young and the restless,n
6127,train20412,who plays nicky on make it or break it,n
6128,train20414,who said when the going gets tough the tough gets going,n
6129,train20423,where does the last name bailey come from,n
6130,train20425,what is the name of the small piece of cartilage at the bottom of the sternum,n
6131,train20428,who scored the first test century for india,n
6132,train20432,who sang send me the pillow that you dream on,n
6133,train20434,who is on the cover of get yer ya ya's out,n
6134,train20436,who introduced the concept of doctrine of signature,n
6135,train20437,who is the voice actor for natsu in fairy tail,n
6136,train20438,who sings the chorus in eminem song space bound,n
6137,train20441,where does the name davids sling come from,n
6138,train20444,who drives the bass pro car in nascar,n
6139,train20445,who calls the cues for a show over the headset,n
6140,train20448,who acts as the head of state in a parliamentary government,n
6141,train20456,who plays the cat in stuart little 2,n
6142,train20460,who bats first in baseball home or visitor,n
6143,train20461,who is the oldest living person right now,n
6144,train20469,who owns the hard rock hotel in las vegas,n
6145,train20472,who plays zeke baylor in high school musical,n
6146,train20477,who sang the theme song for the nanny,n
6147,train20480,who wrote the opening number for the 2013 tony awards,n
6148,train20483,who was shot at the congressional baseball game,n
6149,train20489,who wrote the song i'll remember you,n
6150,train20500,who is the first chief minister of unified karnataka,n
6151,train20501,who plays ronald reagan in lee daniels the butler,n
6152,train20502,who is the actor who plays david budd,n
6153,train20503,who is famous for having a big mouth,n
6154,train20505,who sings the song standing on shaky ground,n
6155,train20507,holds the name of the person or department at the head of the organization,n
6156,train20520,where did they might be giants get their name,n
6157,train20521,who won the college football championship in 1945,n
6158,train20522,what's the name of a one piece ski suit,n
