,_id,text,orig_gender
1499,train24116,who played the disfigured man in the goonies,g
1500,train24168,who plays felicity's mom on the arrow,g
1501,train24178,who played matt santos wife on west wing,g
1502,train24222,who plays the guy in call me maybe,g
1503,train24230,who is the lady that survived the titanic,g
1504,train24237,who is regarded as the father of modern computer,g
1505,train24257,who was the author of yogadarshan which volume did he write,g
1506,train24272,who sent his daughter and son to sri lanka to spread bouddha religion,g
1507,train24292,who played ray's mother in the movie ray,g
1508,train24302,who does the voice of steve on american dad,g
1509,train24304,how old is the actress who plays bobbie on general hospital,g
1510,train24316,who is the little girl in the movie the last boy scout,g
1511,train24320,who plays melinda's husband on ghost whisperer,g
1512,train24357,who played brenda's mom on the closer,g
1513,train24405,who made the song that's just my baby daddy,g
1514,train24412,joanne froggatt coronation street who did she play,g
1515,train24419,who plays the female kidnapper in home and away,g
1516,train24426,who played sidney poitier's daughter in a warm december,g
1517,train24432,who is the counting crows song mr. jones about,g
1518,train24442,who is called the father of modern yoga,g
1519,train24458,who played the daughter on george lopez show,g
1520,train24477,who died in real life from sons of anarchy,g
1521,train24478,who sings lead on i saw her standing there,g
1522,train24488,who plays mr whittaker in adventures in odyssey,g
1523,train24516,who did jesse palmer end up with on the bachelor,g
1524,train24519,who has won the 2017 men's singles australian open tennis tournament,g
1525,train24529,who is the girl in warrant's cherry pie video,g
1526,train24544,who was the first king of the roman empire,g
1527,train24566,who plays grandma in don't be a menace,g
1528,train24570,who said that he was a prisoner in the vatican,g
1529,train24578,who is considered the founding father of the black arts movement why,g
1530,train24589,who is the actress of liv and maddie,g
1531,train24608,who plays carmine falcone's daughter on gotham,g
1532,train24610,who does the voice for the dad in incredibles 2,g
1533,train24630,how did opie get his name on the andy griffith show,g
1534,train24632,guy who sings scotty doesn't know in eurotrip,g
1535,train24653,who was the former un secretary general and later became the president of his country,g
1536,train24657,who did prince write the most beautiful girl for,g
1537,train24687,who wins prom king and queen on glee season 2,g
1538,train24689,who played bruce banner father in the hulk,g
1539,train24691,who was the girl who fell in the well,g
1540,train24704,he is the philosopher who formulated the so-called context principle,g
1541,train24719,who won the ladies figure skating in sochi,g
1542,train24744,who plays the mom on good luck charlie,g
1543,train24747,who has held the wwe women's championship title the most,g
1544,train24777,actress who played emily walters in the recent movie hampstead,g
1545,train24779,who played the little girl on fibber mcgee and molly,g
1546,train24780,who is the girl in theory of a deadman so happy video,g
1547,train24806,who is considered the father of abstract art,g
1548,train24809,who is the fourth mughal emperor according to the ruling year,g
1549,train24832,tv show about three magical sisters who battle against the forces of evil,g
1550,train24852,who won the men's french open title,g
1551,train24901,who does finn hudson lose his virginity to,g
1552,train24935,who is considered to be the mother of rapso,g
1553,train24945,who decides to accompany dorothy as she journeys south in the wonderful wizard of oz,g
1554,train24950,who plays hyde's wife on that 70's show,g
1555,train24971,who are the brothers that play in the nfl,g
1556,train24976,who was the teenage girl in mad max beyond thunderdome,g
1557,train24994,who won the women's rugby world cup 2017 semi-final,g
1558,train24998,who is the actress in will and grace,g
1559,train25022,who does mr pilkington symbolize in animal farm,g
1560,train25034,who ends up together in how i met your mother,g
1561,train25042,who plays anastasia's mom in fifty shades of grey,g
1562,train25043,who is the actress who played ophelia on the royals,g
1563,train25061,who is known as the father of civil services in india,g
1564,train25065,what is earl's last name in me and earl and the dying girl,g
1565,train25069,who sang man of constant sorrow in the movie,g
1566,train25076,who is the actress in the movie hitch,g
1567,train25107,who is the girl in freddy vs jason,g
1568,train25108,who played the queen in the movie queen elizabeth,g
1569,train25109,who is the bad guy in the negotiator,g
1570,train25112,who did dr faust sell his soul too,g
1571,train25126,who does perseus save on his way home,g
1572,train25143,who was the first king of the northern kingdom,g
1573,train25167,who was the first national chairman of the proscribed social democratic party,g
1574,train25189,who sings don't mess with my man,g
1575,train25190,who played mr roper in enter the dragon,g
1576,train25215,who played eddie in the courtship of eddies father,g
1577,train25261,who plays dale on king of the hill,g
1578,train25310,who is the girl in she's so mean video,g
1579,train25334,who plays aunt val in friday night dinner,g
1580,train25337,who was the man that escaped from alcatraz,g
1581,train25340,us actress who starred in cocktail the saint,g
1582,train25355,when a person believes that his culture is superior to other culture it is called,g
1583,train25371,who was the king of england in 1934,g
1584,train25380,who was the king who built a strong persian army and expanded the persian empire,g
1585,train25402,who was the girl in the wonder years,g
1586,train25408,who wrote loving her was easier than anything i'll ever do again,g
1587,train25418,who is the woman in the new gtech advert,g
1588,train25426,who played mrs. rayburn on leave it to beaver,g
1589,train25430,who is known as the father of indian nuclear programme,g
1590,train25437,who plays mrs dunbar on rules of engagement,g
1591,train25448,who did the bulls play in 92 finals,g
1592,train25465,who sang the song who's that lady,g
1593,train25468,who played mr tastee on pete and pete,g
1594,train25495,who is the chairman of 14 finance commission,g
1595,train25510,who are the founding fathers of omega psi phi,g
1596,train25511,who was themistocles and what did he do,g
1597,train25534,who played ricky's mom on silver spoons,g
1598,train25539,in mahabharata who was father of chitrasena vrishsena,g
1599,train25545,who is the chairman of the federal reserve,g
1600,train25546,who are the founding fathers of nigeria independence,g
1601,train25562,who wrote only daddy that'll walk the line,g
1602,train25577,who played topsy in uncle tom's cabin 1927,g
1603,train25651,who plays the ghost king in lord of the rings,g
1604,train25655,who played harry in the amazing spider man 2,g
1605,train25657,who wrote the song he stopped loving her today,g
1606,train25740,who was the man who said let's roll,g
1607,train25786,who were the three european kings who participated in the third crusade,g
1608,train25787,who does seth macfarlane voice in american dad,g
1609,train25827,who is the guy at the end of matrix reloaded,g
1610,train25852,who plays lacey's mom on anger management,g
1611,train25853,who played julia roberts daughter in mother's day,g
1612,train25855,the man who was president for a day,g
1613,train25886,who plays donna's grandfather in doctor who,g
1614,train25958,who sings if it means alot to you the girl part,g
1615,train26029,who sings in the end it's him and i,g
1616,train26033,who plays prince phillip on once upon a time,g
1617,train26038,who sings i saw you and him walking in the rain,g
1618,train26050,who sings the song i met a girl,g
1619,train26055,who played guy gibson in the 1954 film the dambusters,g
1620,train26089,who narrates john teller on sons of anarchy,g
1621,train26108,who is the demon who killed sam and dean's mom,g
1622,train26192,who is the asian guy from the hangover,g
1623,train26201,who is known as the father of our nation,g
1624,train26244,who plays barney's father on how i met your mother,g
1625,train26275,who plays jimmy's mother in boardwalk empire,g
1626,train26289,who plays mr darcy in pride and prejudice,g
1627,train26298,who dies at the end of three sisters,g
1628,train26307,who fulfilled the warning beware of the man with one sandal,g
1629,train26308,who played charlie's mom in willy wonka and the chocolate factory,g
1630,train26309,who is the girl singing in lean on major lazer,g
1631,train26339,who plays luna lovegood's dad in harry potter,g
1632,train26394,who is the man who tortures theon greyjoy,g
1633,train26418,who played the mother in what's eating gilbert grape,g
1634,train26447,who played the crippled guy in shallow hal,g
1635,train26452,who built a european empire and was crowned emperor of the romans in 800,g
1636,train26489,who is the older brother mario or luigi,g
1637,train26513,who is the lady on the australian 5 dollar note,g
1638,train26547,who plays elizabeth mccord's brother on madam secretary,g
1639,train26594,who is the actress that plays lily on modern family,g
1640,train26624,who played ms. parker in the movie friday,g
1641,train26646,girl with two heads who controls the body,g
1642,train26659,who does john stockton's son play for,g
1643,train26661,who played bill cosby's father in the cosby show,g
1644,train26668,who played the tin man in the 1925 wizard of oz,g
1645,train26737,who played ross's girlfriend julie on friends,g
1646,train26748,girl who played dodie on my three sons,g
1647,train26759,who is the only professional boxer to end his career undefeated with a record of 49-0,g
1648,train26775,who is known as the first lady of indian cinema,g
1649,train26784,who plays tom hanks son in sleepless in seattle,g
1650,train26791,who killed the wicked witch of the west,g
1651,train26802,who played phoebe's boyfriend gary on friends,g
1652,train26806,who played greg's mother in dharma & greg,g
1653,train26809,what is jorge last name from 90 day fiance,g
1654,train26821,who is known as the king of rock,g
1655,train26824,who wrote leviathan detailing his ideas about a state of nature,g
1656,train26833,prem ratan dhan payo actor and actress name,g
1657,train26862,who plays the quiet asian girl in pitch perfect,g
1658,train26864,who sings friend don't take her she's all i've got,g
1659,train26867,who sings tell me have you seen her,g
1660,train26874,who plays the eldest daughter in madam secretary,g
1661,train26925,who played adam sandler's daughter in click,g
1662,train26929,who plays lily's dad in how i met your mother,g
1663,train26979,who is the father of amba ambika ambalika,g
1664,train27039,who played beau in gone with the wind,g
1665,train27060,who won the women's elimination chamber 2017,g
1666,train27095,who is the actress that played janice on friends,g
1667,train27112,who plays rachel's boyfriend joshua on friends,g
1668,train27114,who are the king and queen of scotland,g
1669,train27117,who was the first female latino military pilot,g
1670,train27119,who is the girl on god friended me,g
1671,train27133,who voices the man in the yellow hat,g
1672,train27146,actress who plays trixie on call the midwife,g
1673,train27173,who helps mae get her job at the circle,g
1674,train27177,who plays noah's girlfriend on the young and the restless,g
1675,train27182,who is the female host of whose line is it anyway,g
1676,train27191,who is the actor who plays father brown,g
1677,train27211,who won the french open 2017 men's,g
1678,train27239,who played the husband in sleeping with the enemy,g
1679,train27245,who plays the little boy in shake it up,g
1680,train27250,who is the guy at the end of crazy aerosmith,g
1681,train27260,who pushed the boy in game of thrones,g
1682,train27266,who played hercules wife in the 2014 movie,g
1683,train27268,who played miss yvonne on pee wee's playhouse,g
1684,train27277,who pays the us women's soccer team,g
1685,train27289,who is the main character in cinderella man,g
1686,train27291,who is mr clarke in the looming tower,g
1687,train27293,who did lady gaga do a duet with,g
1688,train27331,who is the pink hair girl in sailor moon,g
1689,train27334,who is the hostess on the gong show,g
1690,train27338,who played sam ryan's son in silent witness,g
1691,train27348,who was the girl that played in flashdance,g
1692,train27368,who is the goalie for the us women's soccer team,g
1693,train27371,who sang with reba on does he love you,g
1694,train27376,who is the actress who plays trubel in grimm,g
1695,train27382,who sings do you think im a nasty girl,g
1696,train27393,who played walt in the movie forever my girl,g
1697,train27397,who was the first black woman to win a grammy,g
1698,train27403,who did graham norton play in father ted,g
1699,train27408,who is known to be the father of modern public relations,g
1700,train27434,who wrote the song queen of the silver dollar,g
1701,train27466,who is the actor who plays elvis in our girl,g
1702,train27469,who plays riley matthews in girl meets world,g
1703,train27474,who played polly in after the thin man,g
1704,train27527,who played lucy's sister in twin peaks,g
1705,train27537,who is the little girl in gone baby gone,g
1706,train27542,who played boromir brother in lord of the rings,g
1707,train27553,who played cory matthews in girl meets world,g
1708,train27558,who plays danny heffernan on king of queens,g
1709,train27559,who played the twins in miss peregrine's home,g
1710,train27568,who sings colt 45 and 2 zig zags,g
1711,train27572,who plays the lizard lady on doctor who,g
1712,train27588,who plays the smoking man in x files,g
1713,train27599,who plays jerry's daughter millicent on parks and recreation,g
1714,train27602,who wrote the lyrics to song for my father,g
1715,train27606,who played the youngest girl in the sound of music,g
1716,train27659,who sings the girl part in paris by the chainsmokers,g
1717,train27694,who is the girl who sings like a g6,g
1718,train27721,who is the first to flee in the battle of maldon and why did he flee,g
1719,train27726,who is the little boy in god of war,g
1720,train27727,who does the voice for francine on american dad,g
1721,train27728,who is the little girl who danced with gene kelly in anchors aweigh,g
1722,train27760,who plays the soccer coach in bad moms,g
1723,train27762,who played the mom in charlotte's web,g
1724,train27790,who designed the mother and child logo in 1967,g
1725,train27792,who made the song i'm a barbie girl,g
1726,train27811,who was the second man to step on the moon,g
1727,train27835,who was originally regarded as wife of saturn,g
1728,train27854,who played sully in dr quinn medicine woman,g
1729,train27865,who won the men's 2009 australian open,g
1730,train27878,who played aunt ester on sanford and son,g
1731,train27891,who plays jacks son on will and grace,g
1732,train27901,who owns gold strike casino in tunica ms,g
1733,train27906,who wrote the song i'm every woman,g
1734,train27932,who played mr collins in pride and prejudice,g
1735,train27957,who plays the daughter in paranormal activity 2,g
1736,train27967,who played the daughter in father knows best,g
1737,train27999,actress who played cleopatra in carry on film,g
1738,train28005,who played molly ringwalds father in pretty in pink,g
1739,train28043,who plays the girl in the longest ride,g
1740,train28053,who played the log lady on twin peaks,g
1741,train28091,who sings she's just a small town girl,g
1742,train28097,who played jungle boy on gilligan's island,g
1743,train28099,who plays guitar on rihanna california king bed,g
1744,train28125,who won the match between man u and real madrid,g
1745,train28136,who sang walk like a man in the 80's,g
1746,train28201,who gave susan a kidney in desperate housewives,g
1747,train28216,who plays clay's wife on one tree hill,g
1748,train28230,who was the ahom king during the battle of saraighat,g
1749,train28233,who plays the mom in zack and cody,g
1750,train28256,who is the voice of the dad on loud house,g
1751,train28304,who plays adam on the tv show mom,g
1752,train28307,who played josh's brother on young and hungry,g
1753,train28348,who played mr blewitt in dad's army,g
1754,train28369,who does rachael macfarlane play in family guy,g
1755,train28378,who gets murdered in the man in 3b,g
1756,train28385,who makes women's shoes with red soles,g
1757,train28412,who is the girl in she's so lovely video,g
1758,train28415,who sings the music in queen of the damned,g
1759,train28454,actress who played young celie in color purple,g
1760,train28459,who played mrs elkins on dennis the menace,g
1761,train28461,who played mr swainey in one foot in the grave,g
1762,train28463,who played willow's wife in the movie willow,g
1763,train28466,who is the leader of the ms state senate,g
1764,train28470,who has won gyanpeeth award for her book yama,g
1765,train28490,who played king arthur in once upon a time,g
1766,train28539,where did the name splash brothers come from,g
1767,train28540,who is ranked first in women's tennis,g
1768,train28566,who plays danny's wife on love thy neighbor,g
1769,train28571,who played mike franks daughter in law on ncis,g
1770,train28594,who is the girl wolverine fights in x2,g
1771,train28617,who played moby in how i met your mother,g
1772,train28636,prince charming real name once upon a time,g
1773,train28670,who avenges the death of the female warrior camilla,g
1774,train28672,who played mrs slocombe in are you being served,g
1775,train28688,who is the fire guy in mortal kombat,g
1776,train28690,who plays bill's mother on big love,g
1777,train28698,when the doctor revealed he knew river was there all along on doctor who,g
1778,train28703,who plays uncle iroh in the last airbender,g
1779,train28710,who starred in the french lieutenant's woman,g
1780,train28732,who coaches texas tech men's basketball team,g
1781,train28740,who is the little boy in kramer vs kramer,g
1782,train28752,who sings the song i really miss you brandy,g
1783,train28772,who came first plastic man or mr. fantastic,g
1784,train28776,who played the witch in hansel and gretel,g
1785,train28786,who killed captain britain while he was in an alternate universe,g
1786,train28789,who plays the bowler hat guy in meet the robinsons,g
1787,train28790,who plays malfoy's dad in harry potter,g
1788,train28803,who is the girl in lay it down video,g
1789,train28805,who is the author of girl on the train,g
1790,train28821,who sings the parts in i miss you blink 182,g
1791,train28830,where did the bull shark get its name,g
1792,train28837,who won men's us open tennis 2012,g
1793,train28854,who was the actor that played uncle fester on addams family,g
1794,train28872,who is the oldest of the braxton sisters,g
1795,train28922,who played john boy walton after the war,g
1796,train28948,who plays father gabriel in the walking dead,g
1797,train28976,who owns the rights to the league of extraordinary gentlemen,g
1798,train28993,who discovered the remains of broken hill man,g
1799,train29000,who is the guy who sings oppa gangnam style,g
1800,train29011,who sings make it rain on sons of anarchy,g
1801,train29029,who won the gold medal in common wealth games 2018 badminton women's singles,g
1802,train29042,who wrote the lord loves a drinkin man,g
1803,train29079,who was the witch in pirates of the caribbean,g
1804,train29085,who was the first indian actress to receive the padma shri award,g
1805,train29087,who sings the song king of wishful thinking,g
1806,train29105,who won the 2014 australian open women's singles badminton championship,g
1807,train29116,who played miss plum on little house on the prairie,g
1808,train29119,who won the 2018 world's strongest man competition,g
1809,train29127,who played chrissa in the american girl movie,g
1810,train29195,who is peter quill's dad in the comics,g
1811,train29209,who wrote the monk who sold his ferrari,g
1812,train29218,who played tyree in she wore a yellow ribbon,g
1813,train29222,who won the australian women's open tennis tournament,g
1814,train29268,who played bobby ewing's wife on dallas,g
1815,train29276,who did hunters mom kill in home and away,g
1816,train29281,who plays suranne jones mother in scott & bailey,g
1817,train29295,who plays leroy jethro gibbs father on ncis,g
1818,train29361,who play as sister charlotte in annabelle creation,g
1819,train29388,who was the mughal emperor who granted dastak to the british,g
1820,train29407,mr lee who created characters with extraordinary powers,g
1821,train29414,man who ran for president with boot on head,g
1822,train29428,who won the femina miss india world in 2015,g
1823,train29434,who wrote the song ask the blind man he saw it all,g
1824,train29460,who is the atlantis girl in justice league,g
1825,train29472,where did childish gambino get his rap name,g
1826,train29477,who built the women's movement into a national organization,g
1827,train29482,who was the first woman councilor of manila,g
1828,train29537,who sang there's a guy works down the chip shop,g
1829,train29543,what was moses wife name in the bible,g
1830,train29558,who wrote do you know what it means to miss new orleans,g
1831,train29574,who is the actress that plays amara on supernatural,g
1832,train29601,who played the mandarin in iron man 3,g
1833,train29642,the protagonist in ramayana whose wife is abducted by the demonking of lanka ravana,g
1834,train29660,who played libby on sabrina the teenage witch,g
1835,train29666,who played kirk's son in wrath of khan,g
1836,train29671,who played olives husband in on the buses,g
1837,train29674,who plays bobby hill on king of the hill,g
1838,train29710,the man who plays voldemort in harry potter,g
1839,train29722,who won season 4 of big brother canada,g
1840,train29726,who plays the invisible woman in fantastic four,g
1841,train29744,who made the prophecy about oedipus at his berth,g
1842,train29751,who played aunt rose in the krays film,g
1843,train29753,who plays the grandma in the wells fargo commercial,g
1844,train29760,who is the girl in overly attached girlfriend,g
1845,train29787,who killed the witch king in the book,g
1846,train29808,who played claudia in how i met your mother,g
1847,train29809,who plays the man with no name in rango,g
1848,train29810,who is the guy in the sugarland stuck like glue,g
1849,train29822,who voiced ted in how i met your mother,g
1850,train29837,who plays erica on the last man on earth,g
1851,train29841,who won the title of kings of dance,g
1852,train29875,who shot rick's son in the walking dead,g
1853,train29881,who sings the happiest girl in the whole usa,g
1854,train29915,who played young vito corleone in godfather 2,g
1855,train29936,who is the first woman from africa to have won the nobel peace prize,g
1856,train29946,who is the mother of harry bosch's daughter,g
1857,train29954,who played casper the boy in the movie,g
1858,train29971,pardes mein hai mera dil actress real name,g
1859,train30057,who did the voice of mermaid man in spongebob,g
1860,train30084,who played sergeant carter's girlfriend on gomer pyle,g
1861,train30090,who played the little boy in the movie sling blade,g
1862,train30097,what is the princess name in mario brothers,g
1863,train30103,who plays the hot girl who sells purses,g
1864,train30113,who wrote the book 31 songs about his favourite music,g
1865,train30115,who is known as the father of trigonometry,g
1866,train30126,who sang shall we dance in the king and i,g
1867,train30145,who was the little girl in star trek voyager,g
1868,train30204,who is the white girl from the drive time commercial,g
1869,train30210,who is the father of ingrid beauchamps baby,g
1870,train30224,who is the guy who does vogue 73 questions,g
1871,train30230,who did matt prater play for when he kicked the longest field goal,g
1872,train30234,who played john connor's mother in terminator,g
1873,train30240,who sings when you believe in the prince of egypt,g
1874,train30253,how old is the actress who plays mary in coronation street,g
1875,train30255,who is the indian guy on dragons den,g
1876,train30258,who does bo end up with in lost girl,g
1877,train30260,who is considered the father of the greek tragedy,g
1878,train30272,who wrote the song that's alright mama,g
1879,train30277,who does the voice for mrs potato head,g
1880,train30286,the girl who played kate in my sister's keeper,g
1881,train30310,who played mr. rumbold in are you being served,g
1882,train30337,who played the belly dancer in bachelor party,g
1883,train30356,who is the actress that plays ziva on ncis,g
1884,train30386,who plays the girl robot in bicentennial man,g
1885,train30416,who played mr chips in the original film,g
1886,train30434,who plays king ezekiel on the walking dead,g
1887,train30435,who played mrs harris in anne of green gables,g
1888,train30437,who played mr rutherford on leave it to beaver,g
1889,train30440,who plays emily rhodes' father on designated survivor,g
1890,train30450,who played carl's grandmother on mike & molly,g
1891,train30469,who wrote the song oh how he loves us,g
1892,train30479,who does the chairman of the joint chiefs report to,g
1893,train30488,who was the emperor of japan in ww2,g
1894,train30496,who plays jason in the good wife season 7,g
1895,train30497,who plays olivia's brother on law and order svu,g
1896,train30502,who won the women's cricket world cup held in 2013,g
1897,train30508,who is the bad guy in the movie gone,g
1898,train30516,who is man of the series in ipl 2017,g
1899,train30518,who is the son of god in the old testament,g
1900,train30535,who plays the marshal in sons of anarchy,g
1901,train30550,where did king of prussia get its name,g
1902,train30581,who plays bonnie's grandma on vampire diaries,g
1903,train30666,who plays brenda's mom on six feet under,g
1904,train30673,who plays theresa on queen of the south,g
1905,train30674,who is the actress that played marty mcfly's mother,g
1906,train30727,who voiced prince naveen in the princess and the frog,g
1907,train30743,who voices mr bean in the animated series,g
1908,train30769,who is the actress that plays quinn in glee,g
1909,train30786,who painted the last supper for the convent of santa maria delle grazie in milan,g
1910,train30803,who is the actress that played i dream of jeannie,g
1911,train30817,who was the mom in malcolm in the middle,g
1912,train30830,who played sissy spacek's mother in carrie,g
1913,train30853,who played florence's mother on the jeffersons,g
1914,train30868,who played miss celie in the color purple,g
1915,train30872,who are the two famous brothers who contributed in jharkhand national movement,g
1916,train30896,who is called the father of ayurveda in ancient india,g
1917,train30898,who did richard pryor play in lady sings the blues,g
1918,train30900,who plays the rock's girlfriend on ballers,g
1919,train30908,who plays mick carter's wife in eastenders,g
1920,train30917,who sings the girl part in we made you by eminem,g
1921,train30944,who sends the four horsemen of the apocalypse,g
1922,train31017,who is the bad guy in expendables 3,g
1923,train31020,who is the man on the cover of staring at the sea,g
1924,train31031,who played prince oberyn in game of thrones,g
1925,train31045,who wrote the song the greatest man i never knew,g
1926,train31052,who played the girl in the movie orphan,g
1927,train31071,who sings the song tell laura i love her,g
1928,train31072,who was peter quill's dad in guardians of the galaxy,g
1929,train31088,who does the voice of prince charming in shrek 2,g
1930,train31106,who did lady gaga write you and i about,g
1931,train31110,who killed michael's brother on burn notice,g
1932,train31131,who played benjamin button as an old man,g
1933,train31136,who is the woman speaking in beyonce flawless,g
1934,train31137,who does babar the elephant marry and what was her name,g
1935,train31172,who is known as the father of criminology,g
1936,train31198,who did sean end up with on the bachelor,g
1937,train31204,who wrote my little girl by tim mcgraw,g
1938,train31205,first name of edgar lintons sister abused by heathcliff,g
1939,train31226,who plays carly's mom on general hospital,g
1940,train31231,who played the president in the movie first daughter,g
1941,train31236,who is the actress that plays shae in game of thrones,g
1942,train31245,who wrote playing with the queen of hearts,g
1943,train31254,who captured rome in 476 ad and declared himself the king of italy,g
1944,train31258,who plays the husband in the other woman,g
1945,train31289,who took their shirt off in women's soccer,g
1946,train31328,who was the last man to land on the moon,g
1947,train31337,who was the most well known real life rosie the riveter what was her job during wwii,g
1948,train31348,who played brian in dr quinn medicine woman,g
1949,train31372,song at the end of who dat boy,g
1950,train31378,who plays the boy clones in orphan black,g
1951,train31379,who played mrs tibbs in the heat of the night,g
1952,train31388,who is the man talking to stick in daredevil,g
1953,train31389,who sings the song at the end of return of the king,g
1954,train31394,who elected the deputy chairman of rajya sabha,g
1955,train31399,who played the old lady rose in titanic,g
1956,train31408,who is the girl in willy wonka that chews gum,g
1957,train31525,who is the female ring announcer for wwe,g
1958,train31548,who has been chosen for best supporting actress in 64th national filmfare award,g
1959,train31559,who is the actress in the realtor.com commercial,g
1960,train31573,who plays prince doran in game of thrones,g
1961,train31575,who plays daphne in what a girl wants,g
1962,train31613,who plays josh bryant in the princess diaries,g
1963,train31616,who plays draco's mother in harry potter,g
1964,train31675,who plays hunter in the girl next door,g
1965,train31706,who played rhea perlman's husband on cheers,g
1966,train31778,who sings the song and then he kissed me,g
1967,train31820,who wrote the theme song to sanford and son,g
1968,train31825,who was the monk who set himself on fire,g
1969,train31841,who was the king of england that was being overthrown in the english revolution,g
1970,train31851,who wrote i didn't raise my boy to be a soldier,g
1971,train31852,who does rory gilmore lose her virginity to,g
1972,train31890,who was the leading lady in the ten commandments,g
1973,train31910,who won the australian open women's title,g
1974,train31912,movie about a woman who kidnaps a writer,g
1975,train31924,who plays the dad in death note 2017,g
1976,train31950,who played the mother on the partridge family,g
1977,train31981,who played the step sister in ella enchanted,g
1978,train32040,who played carmen's boyfriend on george lopez,g
1979,train32047,who has won the chennai open atp men's singles,g
1980,train32066,who is mr burns grovelling assistant in the simpsons,g
1981,train32077,who won the women's college basketball championship 2018,g
1982,train32100,what is the name of the actor playing second leading man in strong woman do bong soon,g
1983,train32104,who plays the dad in failure to launch,g
1984,train32142,who plays the dad in herbie fully loaded,g
1985,train32192,who is the father of colleen ballengers baby,g
1986,train32212,who plays finch's mom in american reunion,g
1987,train32226,who plays sister monica joan in call the midwife,g
1988,train32238,who is the main character in girl meets world,g
1989,train32261,who plays megan hunt's mother in body of proof,g
1990,train32290,who plays hammer man in blood and bone,g
1991,train32295,who played mr dewey on saved by the bell,g
1992,train32331,who played ice tray on fresh prince of bel air,g
1993,train32343,who was the wrestler that fell to his death,g
1994,train32358,who was the first latino female fighter pilot,g
1995,train32367,who plays 'bones father on tv show,g
1996,train32410,who sings she's just a devil woman,g
1997,train32417,who is the girl band in boy meets world,g
1998,train32426,who was crowned king after a period of commonwealth rule in england,g
1999,train32436,who did jimmy perry play in dads army,g
2000,train32467,who is considered the father of la lucha libre in mexico,g
2001,train32479,who is the australian actress in orange is the new black,g
2002,train32489,how did king arthur flour get its name,g
2003,train32490,who sings with patrick swayze in she like the wind,g
2004,train32492,who plays uma thurman's daughter in kill bill,g
2005,train32511,name of the horse in steptoe and son,g
2006,train32518,who played mrs wembley in on the up,g
2007,train32545,who played empress katia on drop dead diva,g
2008,train32552,who is known as father of karnataka music,g
2009,train32595,who plays jack porter's mother in revenge,g
2010,train32597,who played the french girl in gossip girl,g
2011,train32599,who is the female singer in major lazer,g
2012,train32618,who was she's always a woman to me written about,g
2013,train32635,who wrote the history of the kings of britian,g
2014,train32650,who plays miss frost in die another day,g
2015,train32710,who did lady gaga write a million reasons about,g
2016,train32714,who is the actress in the good place,g
2017,train32739,who won the nobel prize for his research in blood groups,g
2018,train32748,who is the girl in liar liar in the elevator,g
2019,train32750,who played the elephant man in the 1980 movie,g
2020,train32795,who sang patches i'm depending on you son,g
2021,train32803,who are the two candidates running to represent us in the 18th congressional district of pa,g
2022,train32811,who played the grandfather in willy wonka and the chocolate factory,g
2023,train32883,who wrote the book are you my mother,g
2024,train32887,who played the little boy in empire of the sun,g
2025,train32907,who sang have you ever really loved a woman,g
2026,train32923,who plays lois lane's sister on supergirl,g
2027,train32931,who plays shane's dad on the l word,g
2028,train32945,who was the first black woman who refused to give up her seat,g
2029,train32956,who plays the down syndrome girl on family guy,g
2030,train32967,the little girl who lives down the lane ending,g
2031,train32989,who is the current chairman of nab pakistan,g
2032,train32993,who got married the first season of bachelor in paradise,g
2033,train32998,who did dr will from big brother marry,g
2034,train33003,who did robert horry won his championships with,g
2035,train33036,who is the girl who sings in macarena,g
2036,train33040,who is the father of indian classical music,g
2037,train33042,who is miss sue in the blind side,g
2038,train33080,who plays nick brody on brothers and sisters,g
2039,train33121,who plays riley blue's father in sense8,g
2040,train33132,who played scaramanga in the man with the golden gun,g
2041,train33198,who played bob in elvira mistress of the dark,g
2042,train33226,who made her first film debut as a pink lady in the film 'grease 2,g
2043,train33235,who are the girl dancers in blurred lines,g
2044,train33257,who is the chairman of 7th pay commission,g
2045,train33262,who started a society for widow remarriage in 1866 in maharashtra,g
2046,train33267,who does the voice of steve smith on american dad,g
2047,train33275,ek tha raja ek thi rani serial actress real name,g
2048,train33277,actresses who played margo hughes on as the world turns,g
2049,train33286,who dies in season 7 of army wives,g
2050,train33289,who is the known as the father of aviation,g
2051,train33290,who was the second female prime minister of a caribbean country,g
2052,train33299,who played chrissy in man about the house,g
2053,train33348,who plays sonny's son on general hospital,g
2054,train33362,what is the name of the man with no name,g
2055,train33376,who wrote the song she's a lady,g
2056,train33385,who owns the rights to the brothers grimm,g
2057,train33398,who wrote he wasn't man enough for me,g
2058,train33417,who played steve mcdonalds brother in coronation street,g
2059,train33421,who plays the old man in home alone,g
2060,train33424,who died off fresh prince of bel air,g
2061,train33444,who sang the song it's cheaper to keep her,g
2062,train33465,who sings he can even bait a hook,g
2063,train33473,who was the girl in the movie cocktail,g
2064,train33565,who plays the big deer on open season,g
2065,train33570,who played the female lead role in the movie 'bobby',g
2066,train33591,who is considered the father of american policing,g
2067,train33602,who plays leonards dad on big bang theory,g
2068,train33608,who reveals penelope's ruse to the suitors,g
2069,train33616,who plays ted in how i met your mother,g
2070,train33646,what is ari's last name on the bachelor,g
2071,train33648,who is the girl that played in bridge to terabithia,g
2072,train33689,who plays the doctor in sons of anarchy,g
2073,train33711,who played del boy in only fools and horses,g
